Order_ID,Customer_ID,Rider_ID,Dark_Store_ID,Order_Timestamp,Weather,Traffic_Density,Vehicle_Type,Primary_Category,Payment_Method,Total_Items,Delivery_Distance_KM,Order_Value_INR,Is_Local_Rider,Pack_Time_Mins,Transit_Time_Mins,Total_Delivery_Time_Mins,SLA_Breached,Customer_Phone_Raw,Rider_Rating,Order_Date,Order_Hour,Day_Name,Week,Delivery_Speed_KMPH,Revenue_Per_KM,Delivery_Bucket,Distance_Bucket
ORD_105893,CUST_9081,RIDER_600,DS_Saket,2026-06-10 14:21:48,Clear,Low,Petrol_Bike,Dairy,Wallet,9,2.61,2339.0,No,3.131361947,6.525,9.66,0,-9634821813,3.0,2026-06-10,14,Wednesday,24,24.0,896.168582375479,0-10,2-3 km
ORD_121528,CUST_9481,RIDER_790,DS_Dwarka,2026-06-10 17:21:48,Clear,Moderate,Petrol_Bike,Paan_Corner,UPI,19,4.46,1417.0,No,6.277070463,11.15,17.43,1,-9377983477,3.0,2026-06-10,17,Wednesday,24,23.999999999999996,317.7130044843049,15-20,3-5 km
ORD_121455,CUST_7750,RIDER_116,DS_Noida_Sec18,2026-06-10 10:21:48,Clear,Moderate,EV_Scooter,Beverages,Cash_On_Delivery,16,1.84,3264.0,Yes,5.782829218,3.880941086,9.66,0,-9069867021,3.0,2026-06-10,10,Wednesday,24,28.446708556915212,1773.9130434782608,0-10,1-2 km
ORD_122118,CUST_3085,RIDER_286,DS_Gurugram_Sec29,2026-06-10 01:21:48,Extreme_Heat,High,EV_Scooter,Personal_Care,UPI,6,1.17,2139.0,No,2.426901598,2.925,5.35,0,-9030692489,3.0,2026-06-10,1,Wednesday,24,24.0,1828.2051282051284,0-10,1-2 km
ORD_106311,CUST_8702,RIDER_553,DS_ConnaughtPlace,2026-06-10 13:21:48,Rain,Moderate,Petrol_Bike,Beverages,Credit_Card,10,2.22,2920.0,Yes,4.762875314,6.547314605,11.31,0,-9889021144,4.5,2026-06-10,13,Wednesday,24,20.344218666119833,1315.3153153153153,10-15,2-3 km
ORD_123186,CUST_7445,RIDER_628,DS_Noida_Sec18,2026-06-10 10:21:48,Fog,Moderate,Petrol_Bike,Grocery,Cash_On_Delivery,18,5.09,212.0,No,4.782985273,12.725,17.51,1,-9033826132,4.5,2026-06-10,10,Wednesday,24,24.0,41.650294695481335,15-20,5+ km
ORD_110740,CUST_4064,RIDER_485,DS_Noida_Sec18,2026-06-10 21:21:48,Clear,Gridlock,EV_Scooter,Snacks,UPI,8,5.09,2392.0,Yes,2.855536614,17.12495512,19.98,1,UNKNOWN,1.0,2026-06-10,21,Wednesday,24,17.833623379446266,469.9410609037328,15-20,5+ km
ORD_128144,CUST_2012,RIDER_110,DS_Gurugram_Sec29,2026-06-10 22:21:48,Clear,Low,EV_Scooter,Paan_Corner,Wallet,12,4.61,2822.0,Yes,3.462206182,9.723444786,13.19,1,-9706476257,3.0,2026-06-10,22,Wednesday,24,28.44670855726501,612.1475054229935,10-15,3-5 km
ORD_121144,CUST_6406,RIDER_378,DS_ConnaughtPlace,2026-06-10 09:21:48,Extreme_Heat,Gridlock,Petrol_Bike,Snacks,Cash_On_Delivery,10,2.93,2621.0,No,4.164670808,14.89785864,19.06,1,UNKNOWN,4.5,2026-06-10,9,Wednesday,24,11.800353611087829,894.5392491467576,15-20,2-3 km
ORD_109258,CUST_1758,RIDER_405,DS_Noida_Sec18,2026-06-10 21:21:48,Clear,Low,EV_Scooter,Grocery,Credit_Card,16,3.46,2943.0,No,4.196554769,8.65,12.85,1,-9827858391,3.0,2026-06-10,21,Wednesday,24,24.0,850.5780346820809,10-15,3-5 km
ORD_123981,CUST_9661,RIDER_736,DS_Noida_Sec18,2026-06-10 10:21:48,Clear,Low,EV_Scooter,Grocery,Cash_On_Delivery,17,1.17,1963.0,No,4.146863015,2.925,7.07,0,-9771995932,1.0,2026-06-10,10,Wednesday,24,24.0,1677.7777777777778,0-10,1-2 km
ORD_127396,CUST_1159,RIDER_887,DS_Saket,2026-06-10 04:21:48,Rain,Moderate,Petrol_Bike,Paan_Corner,UPI,8,5.56,1610.0,Yes,2.830688594,13.59206636,16.42,1,UNKNOWN,3.0,2026-06-10,4,Wednesday,24,24.5437294936809,289.568345323741,15-20,5+ km
ORD_116565,CUST_4395,RIDER_397,DS_Dwarka,2026-06-10 12:21:48,Clear,Low,Petrol_Bike,Snacks,Credit_Card,12,4.89,878.0,Yes,5.03013456,10.31402278,15.34,1,-9554980200,3.0,2026-06-10,12,Wednesday,24,28.44670854993012,179.55010224948876,15-20,3-5 km
ORD_104554,CUST_6776,RIDER_395,DS_Gurugram_Sec29,2026-06-10 09:21:48,Clear,Moderate,EV_Scooter,Personal_Care,Wallet,15,5.31,1235.0,No,4.080421238,13.275,17.36,1,-9914325476,1.0,2026-06-10,9,Wednesday,24,23.999999999999996,232.58003766478345,15-20,5+ km
ORD_101728,CUST_3879,RIDER_953,DS_Gurugram_Sec29,2026-06-10 16:21:48,Clear,High,Petrol_Bike,Snacks,Cash_On_Delivery,12,0.74,3132.0,No,5.012694742,1.85,6.86,0,-9072853706,3.0,2026-06-10,16,Wednesday,24,24.0,4232.4324324324325,0-10,0-1 km
ORD_114772,CUST_1009,RIDER_325,DS_ConnaughtPlace,2026-06-10 09:21:48,Clear,High,Petrol_Bike,Paan_Corner,Wallet,2,2.85,2508.0,Yes,2.417865524,6.011240269,8.43,0,-9677003165,3.0,2026-06-10,9,Wednesday,24,28.446708557275272,880.0,0-10,2-3 km
ORD_125884,CUST_1788,RIDER_995,DS_Gurugram_Sec29,2026-06-10 13:21:48,Clear,Low,Petrol_Bike,Personal_Care,Cash_On_Delivery,5,1.33,2038.0,Yes,2.315167153,2.805245459,5.12,0,-9862640524,3.0,2026-06-10,13,Wednesday,24,28.4467085559232,1532.3308270676691,0-10,1-2 km
ORD_125554,CUST_7209,RIDER_754,DS_Gurugram_Sec29,2026-06-10 15:21:48,Fog,Moderate,Bicycle,Dairy,Credit_Card,16,2.98,2693.0,Yes,5.695232784,6.285437194,11.98,0,-9863222094,3.0,2026-06-10,15,Wednesday,24,28.446708555242626,903.6912751677852,10-15,2-3 km
ORD_116038,CUST_8735,RIDER_381,DS_Gurugram_Sec29,2026-06-10 17:21:48,Extreme_Heat,Low,Bicycle,Beverages,UPI,6,5.51,3260.0,Yes,2.695682788,11.62173119,14.32,1,-9570621216,3.0,2026-06-10,17,Wednesday,24,28.446708549279396,591.6515426497278,10-15,5+ km
ORD_112631,CUST_1041,RIDER_114,DS_ConnaughtPlace,2026-06-10 21:21:48,Clear,Moderate,EV_Scooter,Grocery,UPI,12,0.51,2271.0,No,3.721181445,1.275,5.0,0,-9933341058,3.0,2026-06-10,21,Wednesday,24,24.000000000000004,4452.941176470588,0-10,0-1 km
ORD_125622,CUST_1625,RIDER_534,DS_Saket,2026-06-10 10:21:48,Fog,High,Petrol_Bike,Personal_Care,UPI,2,3.24,2529.0,No,2.333499583,8.1,10.43,0,-9583711433,3.0,2026-06-10,10,Wednesday,24,24.000000000000004,780.5555555555555,10-15,3-5 km
ORD_120259,CUST_7521,RIDER_735,DS_Dwarka,2026-06-10 06:21:48,Clear,Low,Petrol_Bike,Snacks,UPI,4,2.31,1748.0,No,3.532895955,5.775,9.31,0,-9547887017,3.0,2026-06-10,6,Wednesday,24,24.0,756.7099567099567,0-10,2-3 km
ORD_100364,CUST_3636,RIDER_249,DS_Gurugram_Sec29,2026-06-10 12:21:48,Clear,Low,Bicycle,Beverages,Credit_Card,18,3.07,912.0,No,5.083856319,7.675,12.76,1,-9160833413,3.0,2026-06-10,12,Wednesday,24,24.0,297.0684039087948,10-15,3-5 km
ORD_106475,CUST_9895,RIDER_580,DS_Noida_Sec18,2026-06-10 05:21:48,Clear,Moderate,Petrol_Bike,Personal_Care,UPI,3,4.12,3046.0,No,2.709095526,10.3,13.01,1,-9878996983,3.0,2026-06-10,5,Wednesday,24,23.999999999999996,739.3203883495146,10-15,3-5 km
ORD_123092,CUST_8161,RIDER_544,DS_Gurugram_Sec29,2026-06-10 19:21:48,Clear,High,EV_Scooter,Beverages,Credit_Card,15,3.55,2243.0,No,4.004575547,8.875,12.88,1,-9701235110,3.0,2026-06-10,19,Wednesday,24,24.0,631.830985915493,10-15,3-5 km
ORD_111124,CUST_6296,RIDER_812,DS_ConnaughtPlace,2026-06-10 23:21:48,Clear,Moderate,Petrol_Bike,Paan_Corner,UPI,10,2.97,1498.0,Yes,3.300883926,6.264345122,9.57,0,-9868409964,3.0,2026-06-10,23,Wednesday,24,28.446708559235095,504.37710437710433,0-10,2-3 km
ORD_119643,CUST_4295,RIDER_645,DS_Dwarka,2026-06-10 09:21:48,Clear,Moderate,Petrol_Bike,Grocery,UPI,19,2.37,1766.0,No,5.221809657,5.925,11.15,0,UNKNOWN,1.0,2026-06-10,9,Wednesday,24,24.000000000000004,745.1476793248945,10-15,2-3 km
ORD_106236,CUST_2727,RIDER_542,DS_Gurugram_Sec29,2026-06-10 20:21:48,Clear,High,EV_Scooter,Grocery,UPI,16,3.55,2859.0,No,5.089484291,8.875,13.96,1,UNKNOWN,1.0,2026-06-10,20,Wednesday,24,24.0,805.3521126760563,10-15,3-5 km
ORD_105978,CUST_3133,RIDER_371,DS_Saket,2026-06-10 14:21:48,Rain,Moderate,Petrol_Bike,Dairy,Credit_Card,11,0.91,2460.0,No,3.691940935,4.485397933,8.18,0,UNKNOWN,3.0,2026-06-10,14,Wednesday,24,12.172833005137965,2703.296703296703,0-10,0-1 km
ORD_101133,CUST_7569,RIDER_308,DS_Gurugram_Sec29,2026-06-10 02:21:48,Clear,Gridlock,Bicycle,Dairy,Credit_Card,14,0.65,2061.0,No,4.819138451,9.197858637,14.02,1,-9207678716,3.0,2026-06-10,2,Wednesday,24,4.240117351131672,3170.7692307692305,10-15,0-1 km
ORD_104487,CUST_5211,RIDER_713,DS_Saket,2026-06-10 07:21:48,Clear,Moderate,Petrol_Bike,Paan_Corner,Credit_Card,5,2.45,2485.0,Yes,2.785827909,5.167557424,7.95,0,-9603745986,3.0,2026-06-10,7,Wednesday,24,28.44670855853077,1014.2857142857142,0-10,2-3 km
ORD_115827,CUST_2876,RIDER_271,DS_Noida_Sec18,2026-06-10 16:21:48,Clear,Moderate,EV_Scooter,Personal_Care,Credit_Card,5,5.59,153.0,Yes,2.696442308,11.79046776,14.49,1,-9121427457,3.0,2026-06-10,16,Wednesday,24,28.446708546871083,27.37030411449016,10-15,5+ km
ORD_100678,CUST_5212,RIDER_297,DS_Noida_Sec18,2026-06-10 04:21:48,Rain,Moderate,EV_Scooter,Snacks,Credit_Card,18,2.77,2249.0,Yes,4.523637723,7.707378517,12.23,1,-9571167894,3.0,2026-06-10,4,Wednesday,24,21.563752141330053,811.913357400722,10-15,2-3 km
ORD_118397,CUST_6029,RIDER_787,DS_Gurugram_Sec29,2026-06-10 00:21:48,Clear,Low,Petrol_Bike,Grocery,UPI,4,4.18,744.0,No,3.981926443,10.45,14.43,1,-9442115061,3.0,2026-06-10,0,Wednesday,24,24.0,177.99043062200957,10-15,3-5 km
ORD_105750,CUST_9863,RIDER_826,DS_Dwarka,2026-06-10 07:21:48,Clear,Low,EV_Scooter,Personal_Care,Cash_On_Delivery,13,0.88,1847.0,No,4.56640274,2.2,6.77,0,UNKNOWN,1.0,2026-06-10,7,Wednesday,24,24.0,2098.8636363636365,0-10,0-1 km
ORD_122477,CUST_2292,RIDER_986,DS_Dwarka,2026-06-10 09:21:48,Clear,High,EV_Scooter,Paan_Corner,Cash_On_Delivery,6,1.58,2489.0,No,2.946576759,3.95,6.9,0,-9808397610,3.0,2026-06-10,9,Wednesday,24,24.0,1575.3164556962024,0-10,1-2 km
ORD_122057,CUST_2893,RIDER_191,DS_Gurugram_Sec29,2026-06-10 12:21:48,Extreme_Heat,Low,EV_Scooter,Beverages,Cash_On_Delivery,15,0.5,2573.0,Yes,5.416046206,1.054603556,6.47,0,-9774147157,3.0,2026-06-10,12,Wednesday,24,28.446708556328822,5146.0,0-10,0-1 km
ORD_105823,CUST_5170,RIDER_429,DS_Gurugram_Sec29,2026-06-10 12:21:48,Clear,Moderate,EV_Scooter,Personal_Care,Cash_On_Delivery,1,1.12,2165.0,No,2.079818132,2.8,4.88,0,-9662769851,4.5,2026-06-10,12,Wednesday,24,24.000000000000004,1933.035714285714,0-10,1-2 km
ORD_109611,CUST_5064,RIDER_539,DS_Noida_Sec18,2026-06-10 20:21:48,Rain,Low,Petrol_Bike,Grocery,Credit_Card,13,1.89,1078.0,No,4.415103849,6.935397933,11.35,0,-9444638550,3.0,2026-06-10,20,Wednesday,24,16.350900279336575,570.3703703703704,10-15,1-2 km
ORD_116485,CUST_2078,RIDER_900,DS_Gurugram_Sec29,2026-06-10 14:21:48,Extreme_Heat,Low,Bicycle,Paan_Corner,Cash_On_Delivery,13,1.15,1867.0,No,4.156273388,2.875,7.03,0,-9289865362,3.0,2026-06-10,14,Wednesday,24,23.999999999999996,1623.4782608695652,0-10,1-2 km
ORD_113986,CUST_1205,RIDER_891,DS_Noida_Sec18,2026-06-10 10:21:48,Extreme_Heat,High,EV_Scooter,Dairy,Wallet,7,5.63,1610.0,No,3.516087949,14.075,17.59,1,-9997363925,3.0,2026-06-10,10,Wednesday,24,24.000000000000004,285.96802841918293,15-20,5+ km
ORD_123833,CUST_7057,RIDER_872,DS_Gurugram_Sec29,2026-06-10 04:21:48,Clear,High,Bicycle,Personal_Care,UPI,2,1.85,2599.0,No,3.585702865,4.625,8.21,0,-9962211928,3.0,2026-06-10,4,Wednesday,24,24.0,1404.8648648648648,0-10,1-2 km
ORD_128214,CUST_6298,RIDER_771,DS_Noida_Sec18,2026-06-10 10:21:48,Clear,Low,EV_Scooter,Personal_Care,Wallet,9,1.03,2617.0,No,3.693107776,2.575,6.27,0,-9248132464,3.0,2026-06-10,10,Wednesday,24,23.999999999999996,2540.776699029126,0-10,1-2 km
ORD_105156,CUST_6204,RIDER_561,DS_Gurugram_Sec29,2026-06-10 02:21:48,Clear,Moderate,EV_Scooter,Paan_Corner,Cash_On_Delivery,18,2.62,2466.0,Yes,4.927043607,5.526122633,10.45,0,-9695299290,1.0,2026-06-10,2,Wednesday,24,28.4467085585938,941.2213740458014,10-15,2-3 km
ORD_124443,CUST_5081,RIDER_261,DS_ConnaughtPlace,2026-06-10 23:21:48,Extreme_Heat,Gridlock,EV_Scooter,Paan_Corner,Credit_Card,7,2.32,1946.0,No,3.930668621,13.37285864,17.3,1,UNKNOWN,4.5,2026-06-10,23,Wednesday,24,10.409143156844136,838.7931034482759,15-20,2-3 km
ORD_117133,CUST_3220,RIDER_449,DS_Dwarka,2026-06-10 19:21:48,Clear,Moderate,Petrol_Bike,Grocery,UPI,5,0.99,560.0,No,3.397931749,2.475,5.87,0,-9231466602,4.5,2026-06-10,19,Wednesday,24,24.0,565.6565656565657,0-10,0-1 km
ORD_124922,CUST_7325,RIDER_873,DS_Noida_Sec18,2026-06-10 11:21:48,Clear,Low,Petrol_Bike,Personal_Care,Cash_On_Delivery,10,3.68,2056.0,No,3.719840366,9.2,12.92,1,-9476663853,4.5,2026-06-10,11,Wednesday,24,24.000000000000004,558.695652173913,10-15,3-5 km
ORD_126313,CUST_2514,RIDER_398,DS_Saket,2026-06-10 03:21:48,Fog,Low,EV_Scooter,Paan_Corner,Wallet,6,1.1,1041.0,No,2.837441584,2.75,5.59,0,-9643596467,3.0,2026-06-10,3,Wednesday,24,24.000000000000004,946.3636363636363,0-10,1-2 km
ORD_118261,CUST_8225,RIDER_566,DS_Noida_Sec18,2026-06-10 20:21:48,Clear,Moderate,EV_Scooter,Personal_Care,Cash_On_Delivery,14,2.12,522.0,No,4.792163764,5.3,10.09,0,UNKNOWN,1.0,2026-06-10,20,Wednesday,24,24.0,246.22641509433961,10-15,2-3 km
ORD_124564,CUST_8762,RIDER_739,DS_Noida_Sec18,2026-06-10 13:21:48,Clear,Gridlock,Bicycle,Dairy,Credit_Card,2,4.7,348.0,Yes,3.430049198,16.30236434,19.73,1,-9814856766,3.0,2026-06-10,13,Wednesday,24,17.29810438036131,74.04255319148936,15-20,3-5 km
ORD_107042,CUST_8135,RIDER_313,DS_Noida_Sec18,2026-06-10 05:21:48,Clear,Moderate,Petrol_Bike,Grocery,Cash_On_Delivery,16,4.55,1213.0,No,4.095844733,11.375,15.47,1,-9979450685,3.0,2026-06-10,5,Wednesday,24,24.0,266.5934065934066,15-20,3-5 km
ORD_103345,CUST_1798,RIDER_937,DS_ConnaughtPlace,2026-06-10 21:21:48,Rain,High,EV_Scooter,Paan_Corner,Cash_On_Delivery,19,1.51,3478.0,Yes,4.428089471,5.049777556,9.48,0,-9635550069,3.0,2026-06-10,21,Wednesday,24,17.941384347188066,2303.3112582781455,0-10,1-2 km
ORD_109396,CUST_5600,RIDER_210,DS_ConnaughtPlace,2026-06-10 09:21:48,Fog,High,EV_Scooter,Snacks,Cash_On_Delivery,1,2.93,1486.0,No,2.368608336,7.325,9.69,0,UNKNOWN,4.5,2026-06-10,9,Wednesday,24,24.0,507.1672354948805,0-10,2-3 km
ORD_122920,CUST_3313,RIDER_104,DS_Noida_Sec18,2026-06-10 13:21:48,Clear,Moderate,Bicycle,Snacks,UPI,10,3.08,3351.0,No,4.494988895,7.7,12.19,1,-9002995429,3.0,2026-06-10,13,Wednesday,24,24.0,1087.987012987013,10-15,3-5 km
ORD_110052,CUST_9189,RIDER_919,DS_Gurugram_Sec29,2026-06-10 23:21:48,Extreme_Heat,High,EV_Scooter,Dairy,Cash_On_Delivery,19,3.41,2230.0,No,4.685281737,8.525,13.21,1,UNKNOWN,3.0,2026-06-10,23,Wednesday,24,24.0,653.9589442815249,10-15,3-5 km
ORD_116100,CUST_3454,RIDER_427,DS_Saket,2026-06-10 23:21:48,Clear,Moderate,EV_Scooter,Personal_Care,Cash_On_Delivery,4,3.48,293.0,No,3.996803525,8.7,12.7,1,-9558850095,1.0,2026-06-10,23,Wednesday,24,24.0,84.19540229885058,10-15,3-5 km
ORD_103566,CUST_9546,RIDER_428,DS_Saket,2026-06-10 22:21:48,Clear,Moderate,Petrol_Bike,Snacks,Credit_Card,5,2.54,2771.0,No,3.32671459,6.35,9.68,0,-9579432571,3.0,2026-06-10,22,Wednesday,24,24.000000000000004,1090.9448818897638,0-10,2-3 km
ORD_102781,CUST_1420,RIDER_409,DS_Saket,2026-06-10 17:21:48,Clear,Moderate,EV_Scooter,Paan_Corner,Wallet,10,1.72,1275.0,No,3.935809743,4.3,8.24,0,-9323028926,3.0,2026-06-10,17,Wednesday,24,24.0,741.2790697674419,0-10,1-2 km
ORD_107837,CUST_5787,RIDER_904,DS_Dwarka,2026-06-10 19:21:48,Clear,Low,EV_Scooter,Snacks,Credit_Card,8,4.76,2660.0,No,3.498259985,11.9,15.4,1,UNKNOWN,3.0,2026-06-10,19,Wednesday,24,24.0,558.8235294117648,15-20,3-5 km
ORD_109509,CUST_9256,RIDER_375,DS_Saket,2026-06-10 22:21:48,Clear,Low,EV_Scooter,Dairy,Wallet,10,2.36,610.0,Yes,4.385068047,4.977728784,9.36,0,-9992327209,3.0,2026-06-10,22,Wednesday,24,28.446708558157553,258.47457627118644,0-10,2-3 km
ORD_111542,CUST_6086,RIDER_675,DS_Saket,2026-06-10 17:21:48,Clear,Moderate,EV_Scooter,Paan_Corner,Wallet,19,5.35,376.0,No,5.359313619,13.375,18.73,1,-9177000815,3.0,2026-06-10,17,Wednesday,24,23.999999999999996,70.2803738317757,15-20,5+ km
ORD_120366,CUST_9177,RIDER_775,DS_Gurugram_Sec29,2026-06-10 18:21:48,Fog,Moderate,Bicycle,Grocery,Credit_Card,15,3.98,2548.0,No,4.416829961,9.95,14.37,1,-9557961846,3.0,2026-06-10,18,Wednesday,24,24.0,640.2010050251256,10-15,3-5 km
ORD_116346,CUST_7514,RIDER_481,DS_ConnaughtPlace,2026-06-10 03:21:48,Clear,Low,Petrol_Bike,Grocery,Cash_On_Delivery,17,1.82,2830.0,No,5.101250871,4.55,9.65,0,-9666167777,3.0,2026-06-10,3,Wednesday,24,24.0,1554.9450549450548,0-10,1-2 km
ORD_117978,CUST_4809,RIDER_738,DS_Gurugram_Sec29,2026-06-10 18:21:48,Extreme_Heat,High,Petrol_Bike,Snacks,UPI,4,3.46,2347.0,Yes,3.660028203,7.297856607,10.96,0,-9795842444,3.0,2026-06-10,18,Wednesday,24,28.446708558355756,678.3236994219653,10-15,3-5 km
ORD_119976,CUST_8549,RIDER_250,DS_Gurugram_Sec29,2026-06-10 06:21:48,Clear,High,Petrol_Bike,Personal_Care,Credit_Card,15,2.79,1393.0,No,4.694928524,6.975,11.67,0,-9665570117,4.5,2026-06-10,6,Wednesday,24,24.000000000000004,499.2831541218638,10-15,2-3 km
ORD_113535,CUST_4158,RIDER_913,DS_Dwarka,2026-06-10 19:21:48,Clear,Low,Petrol_Bike,Grocery,Cash_On_Delivery,4,3.65,3335.0,Yes,2.4088625,7.698605959,10.11,0,-9364137088,3.0,2026-06-10,19,Wednesday,24,28.446708555589808,913.6986301369864,10-15,3-5 km
ORD_102148,CUST_4812,RIDER_308,DS_ConnaughtPlace,2026-06-10 11:21:48,Clear,Gridlock,EV_Scooter,Snacks,Wallet,17,4.53,2524.0,Yes,5.743374317,15.94379913,21.69,1,UNKNOWN,3.0,2026-06-10,11,Wednesday,24,17.047379848669735,557.1743929359823,20-30,3-5 km
ORD_122227,CUST_4794,RIDER_123,DS_Saket,2026-06-10 03:21:48,Clear,Moderate,Petrol_Bike,Grocery,Credit_Card,4,2.44,3251.0,No,2.395241593,6.1,8.5,0,-9611836058,1.0,2026-06-10,3,Wednesday,24,24.000000000000004,1332.377049180328,0-10,2-3 km
ORD_105316,CUST_4605,RIDER_941,DS_Gurugram_Sec29,2026-06-10 14:21:48,Clear,High,Petrol_Bike,Personal_Care,Credit_Card,17,2.97,815.0,No,5.065260668,7.425,12.49,1,-9242740480,1.0,2026-06-10,14,Wednesday,24,24.000000000000004,274.41077441077437,10-15,2-3 km
ORD_108599,CUST_1132,RIDER_918,DS_Dwarka,2026-06-10 16:21:48,Clear,Moderate,Petrol_Bike,Beverages,Cash_On_Delivery,11,2.01,350.0,No,3.650140444,5.025,8.68,0,-9168829539,3.0,2026-06-10,16,Wednesday,24,23.999999999999996,174.12935323383087,0-10,2-3 km
ORD_128238,CUST_3827,RIDER_477,DS_Saket,2026-06-10 03:21:48,Clear,Low,Petrol_Bike,Paan_Corner,Credit_Card,14,4.91,300.0,Yes,5.560279989,10.35620692,15.92,1,UNKNOWN,4.5,2026-06-10,3,Wednesday,24,28.446708556109076,61.09979633401222,15-20,3-5 km
ORD_125963,CUST_1801,RIDER_865,DS_Dwarka,2026-06-10 17:21:48,Clear,Moderate,Petrol_Bike,Snacks,Credit_Card,9,5.58,2372.0,No,3.598704849,13.95,17.55,1,-9586953373,3.0,2026-06-10,17,Wednesday,24,24.000000000000004,425.089605734767,15-20,5+ km
ORD_115058,CUST_7775,RIDER_256,DS_ConnaughtPlace,2026-06-10 14:21:48,Clear,High,Petrol_Bike,Dairy,Cash_On_Delivery,17,5.21,755.0,Yes,5.070239638,10.98896905,16.06,1,-9684153727,3.0,2026-06-10,14,Wednesday,24,28.446708565440908,144.91362763915546,15-20,5+ km
ORD_104883,CUST_3670,RIDER_167,DS_Noida_Sec18,2026-06-10 18:21:48,Extreme_Heat,Moderate,EV_Scooter,Dairy,Wallet,13,5.35,1384.0,Yes,3.836094759,11.28425805,15.12,1,UNKNOWN,3.0,2026-06-10,18,Wednesday,24,28.446708554312085,258.69158878504675,15-20,5+ km
ORD_113709,CUST_8423,RIDER_683,DS_Dwarka,2026-06-10 03:21:48,Clear,Moderate,Petrol_Bike,Paan_Corner,Wallet,3,4.36,1382.0,Yes,2.182930563,9.196143008,11.38,0,-9071452478,3.0,2026-06-10,3,Wednesday,24,28.446708557318686,316.9724770642202,10-15,3-5 km
ORD_102132,CUST_4881,RIDER_395,DS_ConnaughtPlace,2026-06-10 11:21:48,Clear,Moderate,Petrol_Bike,Personal_Care,Cash_On_Delivery,14,5.36,1709.0,No,3.781924292,13.4,17.18,1,-9814823776,3.0,2026-06-10,11,Wednesday,24,24.000000000000004,318.84328358208955,15-20,5+ km
ORD_108172,CUST_8146,RIDER_807,DS_ConnaughtPlace,2026-06-10 02:21:48,Clear,Low,Petrol_Bike,Beverages,Wallet,14,1.68,938.0,No,4.200437976,4.2,8.4,0,-9713297576,3.0,2026-06-10,2,Wednesday,24,23.999999999999996,558.3333333333334,0-10,1-2 km
ORD_121240,CUST_9162,RIDER_709,DS_Dwarka,2026-06-10 11:21:48,Extreme_Heat,Moderate,EV_Scooter,Beverages,Cash_On_Delivery,4,3.97,2154.0,No,3.05519719,9.925,12.98,1,UNKNOWN,3.0,2026-06-10,11,Wednesday,24,24.0,542.5692695214105,10-15,3-5 km
ORD_104903,CUST_4531,RIDER_857,DS_ConnaughtPlace,2026-06-10 22:21:48,Clear,Moderate,EV_Scooter,Dairy,Credit_Card,2,2.34,371.0,No,3.190577786,5.85,9.04,0,-9332925007,3.0,2026-06-10,22,Wednesday,24,24.0,158.54700854700855,0-10,2-3 km
ORD_116314,CUST_6964,RIDER_898,DS_Gurugram_Sec29,2026-06-10 08:21:48,Clear,Low,Petrol_Bike,Dairy,Credit_Card,12,5.45,176.0,No,3.546424307,13.625,17.17,1,-9447922525,1.0,2026-06-10,8,Wednesday,24,24.0,32.293577981651374,15-20,5+ km
ORD_118165,CUST_1233,RIDER_509,DS_Dwarka,2026-06-10 03:21:48,Clear,High,EV_Scooter,Snacks,Wallet,3,1.63,2072.0,Yes,1.984986155,3.438007592,5.42,0,-9329620832,3.0,2026-06-10,3,Wednesday,24,28.44670856096236,1271.1656441717791,0-10,1-2 km
ORD_100371,CUST_7978,RIDER_554,DS_Gurugram_Sec29,2026-06-10 23:21:48,Fog,Low,Petrol_Bike,Beverages,Credit_Card,7,3.8,1996.0,Yes,3.392798612,8.014987025,11.41,0,-9046005182,3.0,2026-06-10,23,Wednesday,24,28.44670855845833,525.2631578947369,10-15,3-5 km
ORD_121220,CUST_2134,RIDER_284,DS_Noida_Sec18,2026-06-10 17:21:48,Clear,High,Petrol_Bike,Grocery,Cash_On_Delivery,13,1.19,3068.0,No,4.31146847,2.975,7.29,0,-9256633377,1.0,2026-06-10,17,Wednesday,24,24.0,2578.1512605042017,0-10,1-2 km
ORD_116524,CUST_6670,RIDER_571,DS_Noida_Sec18,2026-06-10 16:21:48,Clear,Moderate,EV_Scooter,Snacks,Wallet,8,3.76,2524.0,No,4.064026476,9.4,13.46,1,-9246831542,3.0,2026-06-10,16,Wednesday,24,23.999999999999996,671.2765957446809,10-15,3-5 km
ORD_102872,CUST_3255,RIDER_171,DS_Saket,2026-06-10 00:21:48,Clear,Low,Bicycle,Grocery,UPI,8,1.62,3136.0,Yes,4.174373133,3.416915521,7.59,0,UNKNOWN,3.0,2026-06-10,0,Wednesday,24,28.446708559991936,1935.8024691358023,0-10,1-2 km
ORD_122029,CUST_3957,RIDER_402,DS_Dwarka,2026-06-10 05:21:48,Clear,Moderate,EV_Scooter,Snacks,Credit_Card,18,2.82,169.0,Yes,5.36044522,5.947964056,11.31,0,UNKNOWN,3.0,2026-06-10,5,Wednesday,24,28.446708555563603,59.9290780141844,10-15,2-3 km
ORD_124336,CUST_4324,RIDER_619,DS_Saket,2026-06-10 20:21:48,Clear,Moderate,Petrol_Bike,Dairy,Cash_On_Delivery,18,2.6,2589.0,No,5.958252967,6.5,12.46,1,-9073612167,3.0,2026-06-10,20,Wednesday,24,24.0,995.7692307692307,10-15,2-3 km
